symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
JEMA,JPMorgan Emerging Markets Equity Core ETF,USD,"The investment seeks to provide long-term capital appreciation.
 Under normal circumstances, the fund invests at least 80% of its assets in equity securities and equity-related instruments that are tied economically to emerging markets. The equity securities and equity-related instruments in which it may invest include, but are not limited to, common stock, participation notes or other structured notes, and other instruments that provide economic exposure to one or more equity securities. The fund may also use exchanged-traded futures for the efficient management of cash flows.",Financials,Emerging Markets,JPMorgan Asset Management,BTS,,124,57.26100158691406,115347.58064516127,5950795.552939753,682,EQUITY,,equity,FAIL,asset_type_not_etf:EQUITY;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
JHMD,John Hancock Multifactor Developed International ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the John Hancock Dimensional Developed International Index.
 The fund normally invests at least 80% of its net assets (plus any borrowings for investment purposes) in securities included in the fund&#39;s index, in depositary receipts representing securities included in the fund&#39;s index and in underlying stocks in respect of depositary receipts included in the fund&#39;s index. The index is designed to comprise a subset of securities associated with developed markets outside the U.S. and Canada.",Alternatives,Developed Markets,John Hancock,PCX,,124,44.97999954223633,139920.96774193548,5918497.331563888,683,ETF,1164672640.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
KOMP,SPDR S&P Kensho New Economies Composite ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Kensho New Economies Composite Index.
 Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index is designed to capture companies whose products and services are driving innovation and transforming the global economy through the use of existing and emerging technologies, and rapid developments in robotics, automation, artificial intelligence, connectedness and processing power. The fund is non-diversified.",Information Technology,Growth,State Street Global Advisors,PCX,,124,64.51000213623047,95762.90322580644,5914548.644490396,684,ETF,2345745920.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SLVO,Credit Suisse X-Links Silver Shares Covered Call ETN,USD,"The investment seeks a return linked to the performance of the Credit Suisse NASDAQ Silver FLOWSTM 106 Index.
 The index measures the return of a âcovered callâ strategy on the shares of the iSharesÂ® Silver Trust (the âSLV Sharesâ) by reflecting changes in the price of the SLV Shares and the notional option premiums received from the notional sale of monthly call options on the SLV Shares less notional transaction costs incurred in connection with the covered call strategy.",Derivatives,,Credit Suisse Asset Management,NGM,,124,92.56999969482422,69136.29032258065,5872658.013879099,685,ETF,345320544.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FLHY,Franklin Liberty High Yield Corporate ETF,USD,"The investment seeks to earn a high level of current income; its secondary goal is to seek capital appreciation to the extent it is possible and consistent with the fund&#39;s principal goal.
 Under normal market conditions, the fund invests at least 80% of its net assets in high yield corporate debt securities and investments that provide exposure to high yield corporate debt securities. It may invest up to 100% of its total assets in high yield debt securities. The fund may invest in debt securities of U.S. and foreign issuers, including those in developing or emerging markets. These securities may be U.S. dollar or non-U.S. dollar denominated.",Fixed Income,High Yield Bonds,Franklink Templeton Investments,BTS,,124,24.40999984741211,243230.64516129033,5857457.6927062,686,ETF,867460928.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
TAIL,Cambria Tail Risk ETF,USD,"The investment seeks to provide income and capital appreciation from investments in the U.S. market while protecting against significant downside risk.
 The fund is actively managed and seeks to achieve its investment objective by investing in cash and U.S. government bonds, and utilizing a put option strategy to manage the risk of a significant negative movement in the value of domestic equities. The adviser intends to spend approximately one percent of the fund&#39;s total assets per month to purchase put options.",Alternatives,Treasury Bonds,Cambria ETF Trust,BTS,,124,11.15999984741211,502871.7741935483,5821791.931101584,687,ETF,202489744.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
TIPX,SPDR Bloomberg Barclays 1-10 Year TIPS ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance of the Bloomberg Barclays 1-10 Year U.S. Government Inflation-Linked Bond Index that tracks the 1-10 year inflation protected sector of the United States Treasury market.
 Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index.",Fixed Income,Inflation-Protected Securities,State Street Global Advisors,PCX,,124,19.270000457763672,301771.77419354836,5754060.607447163,688,ETF,1877138304.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IGRO,iShares International Dividend Growth ETF,USD,"The investment seeks to track the investment results of the MorningstarÂ® Global ex-US Dividend Growth IndexSM.
 The fund seeks to track the investment results of the index, which is a dividend dollars weighted index that seeks to measure the performance of international equities selected based on a consistent history of growing dividends. It will invest at least 90% of its assets in the component securities of the index and in investments that have economic characteristics that are substantially identical to the component securities of the index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents.",Financials,,BlackRock Asset Management,BTS,,124,88.06999969482422,67837.90322580645,5640303.203225905,689,ETF,1178848896.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,USD,"The investment seeks investment results that closely correspond, before fees and expenses, to the performance of the MorningstarÂ® US Mid Cap Target Market Exposure Extended IndexSM.
 The fund will invest at least 80% of its assets in securities included in the underlying index. The underlying index consists of equity securities primarily traded in the United States and targets those securities that fall between the 85th and 95th percentiles in market capitalization of the free float adjusted investable universe.",Equities,Mid Cap,JPMorgan Asset Management,PCX,,124,115.97699737548828,51124.1935483871,5585323.142642359,690,ETF,1850752256.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the S&P MidCap 400Â® Dividend Aristocrats Index (the ""index"").
 Under normal circumstances, the fund will invest at least 80% of its total assets in component securities. The index contains a minimum of 40 stocks which are equally weighted. No single sector is allowed to comprise more than 30% of the index weight.",Equities,Mid Cap,ProShares,BTS,,124,89.38999938964844,65011.29032258064,5578354.88326165,691,ETF,1661121536.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
HYGV,FlexShares High Yield Value-Scored Bond Index Fund,USD,"The investment seeks investment results that correspond generally to the price and yield performance, before fees and expenses, of the Northern Trust High Yield Value-Scored US Corporate Bond IndexSM.
 The index reflects the performance of a broad universe of U.S.-dollar denominated high yield corporate bonds that seeks a higher total return than the overall high yield corporate bond market, as represented by the Northern Trust High Yield US Corporate Bond IndexSM. The fund generally will invest under normal circumstances at least 80% of its total assets (exclusive of collateral held from securities lending) in the securities of its index.",Fixed Income,High Yield Bonds,Flexshares Trust,PCX,,124,40.529998779296875,138493.5483870968,5536429.205426862,692,ETF,1110309504.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
